id,conversation_id,utterance_id,speaker,utterance,tokens,pos_tags,has_code_switch,spanish_percentage,generation_strategy,topic
2899,292,4,Speaker A,¿Qué te parece pollo y arroz? Necesitamos comprar pollo y arroz basmati.,¿Qué|te|parece|pollo|y|arroz?|Necesitamos|comprar|pollo|y|arroz|basmati.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,grocery shopping
2900,292,5,Speaker B,¡Perfecto! ¿Alguna cosa más? ¡No quiero tener que volver mañana!,¡Perfecto!|¿Alguna|cosa|más?|¡No|quiero|tener|que|volver|mañana!,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,grocery shopping
2901,292,6,Speaker A,"Mmm... ¡Ah, sí! Café. ¡No puedo vivir sin café!","Mmm...|¡Ah,|sí!|Café.|¡No|puedo|vivir|sin|café!",ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,grocery shopping
2902,292,7,Speaker B,"¡Anotado! Venga, vamos antes de que se llene el supermercado.","¡Anotado!|Venga,|vamos|antes|de|que|se|llene|el|supermercado.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,grocery shopping
2903,293,0,Speaker A,¡Esta cocina necesita una reforma urgente!,¡Esta|cocina|necesita|una|reforma|urgente!,ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2904,293,1,Speaker B,¡Totalmente de acuerdo! Los azulejos son horribles y los armarios están destrozados.,¡Totalmente|de|acuerdo!|Los|azulejos|son|horribles|y|los|armarios|están|destrozados.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2905,293,2,Speaker A,Estaba pensando en cambiar los azulejos por unos más modernos y pintar las paredes de blanco.,Estaba|pensando|en|cambiar|los|azulejos|por|unos|más|modernos|y|pintar|las|paredes|de|blanco.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2906,293,3,Speaker B,¡Me gusta la idea! ¿Y qué hacemos con los armarios?,¡Me|gusta|la|idea!|¿Y|qué|hacemos|con|los|armarios?,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2907,293,4,Speaker A,Podríamos pintarlos de un color claro o incluso reemplazarlos por unos nuevos.,Podríamos|pintarlos|de|un|color|claro|o|incluso|reemplazarlos|por|unos|nuevos.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2908,293,5,Speaker B,"Reemplazarlos sería lo ideal, pero seguro que es más caro.","Reemplazarlos|sería|lo|ideal,|pero|seguro|que|es|más|caro.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2909,293,6,Speaker A,Podemos pedir presupuestos y ver qué nos conviene más.,Podemos|pedir|presupuestos|y|ver|qué|nos|conviene|más.,ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2910,293,7,Speaker B,Buena idea. ¿Y qué tal si cambiamos la encimera? Esa de granito está muy pasada de moda.,Buena|idea.|¿Y|qué|tal|si|cambiamos|la|encimera?|Esa|de|granito|está|muy|pasada|de|moda.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2911,293,8,Speaker A,¡Sí! ¡Me gustaría una de madera! ¡Esto va a quedar increíble!,¡Sí!|¡Me|gustaría|una|de|madera!|¡Esto|va|a|quedar|increíble!,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,home renovation
2912,294,0,Speaker A,"Ugh, mornings are the worst. What's your morning routine like?","Ugh,|mornings|are|the|worst.|What's|your|morning|routine|like?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2913,294,1,Speaker B,"I know, right? Mine's pretty basic. Alarm, shower, coffee, and then I’m out the door.","I|know,|right?|Mine's|pretty|basic.|Alarm,|shower,|coffee,|and|then|I’m|out|the|door.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2914,294,2,Speaker A,Coffee is essential! I try to squeeze in a quick meditation before work. Helps me stay calm.,Coffee|is|essential!|I|try|to|squeeze|in|a|quick|meditation|before|work.|Helps|me|stay|calm.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2915,294,3,Speaker B,Meditation? I should try that. Does it actually work?,Meditation?|I|should|try|that.|Does|it|actually|work?,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2916,294,4,Speaker A,"It does, for me at least. Even just five minutes makes a difference.","It|does,|for|me|at|least.|Even|just|five|minutes|makes|a|difference.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2917,294,5,Speaker B,"Okay, I'll add that to my list. Maybe after I'm fully caffeinated.","Okay,|I'll|add|that|to|my|list.|Maybe|after|I'm|fully|caffeinated.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2918,294,6,Speaker A,Smart move. Don't want to fall asleep during meditation!,Smart|move.|Don't|want|to|fall|asleep|during|meditation!,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2919,294,7,Speaker B,"Exactly! Then it would just be a nap, not enlightenment.","Exactly!|Then|it|would|just|be|a|nap,|not|enlightenment.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2920,294,8,Speaker A,"Haha, true! Well, good luck with your day!","Haha,|true!|Well,|good|luck|with|your|day!",EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2921,294,9,Speaker B,You too! Hope your meditation keeps you zen.,You|too!|Hope|your|meditation|keeps|you|zen.,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,morning routine
2922,295,0,Speaker A,"Hey, been hitting the gym lately? I'm trying to get back into shape.","Hey,|been|hitting|the|gym|lately?|I'm|trying|to|get|back|into|shape.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2923,295,1,Speaker B,"Yeah, I've been going a few times a week. What are your fitness goals?","Yeah,|I've|been|going|a|few|times|a|week.|What|are|your|fitness|goals?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2924,295,2,Speaker A,I'm aiming to lose a bit of weight and build some muscle. Nothing crazy.,I'm|aiming|to|lose|a|bit|of|weight|and|build|some|muscle.|Nothing|crazy.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2925,295,3,Speaker B,"Same here, more strength training than cardio for me.","Same|here,|more|strength|training|than|cardio|for|me.",EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2926,295,4,Speaker A,What kind of exercises do you usually do?,What|kind|of|exercises|do|you|usually|do?,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2927,295,5,Speaker B,"Lots of squats, deadlifts, bench press. The basics. You?","Lots|of|squats,|deadlifts,|bench|press.|The|basics.|You?",EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2928,295,6,Speaker A,"I'm more of a runner, but I need to incorporate some weights.","I'm|more|of|a|runner,|but|I|need|to|incorporate|some|weights.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2929,295,7,Speaker B,We could spot each other sometime if you want to try lifting.,We|could|spot|each|other|sometime|if|you|want|to|try|lifting.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2930,295,8,Speaker A,"That would be awesome! Thanks, I'd appreciate that.","That|would|be|awesome!|Thanks,|I'd|appreciate|that.",EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,fitness goals
2931,296,0,Speaker A,Did you see those shoes online? I'm thinking about ordering them.,Did|you|see|those|shoes|online?|I'm|thinking|about|ordering|them.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2932,296,1,Speaker B,Which shoes? Where are you shopping?,Which|shoes?|Where|are|you|shopping?,EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2933,296,2,Speaker A,"On that website ""Everything Shoes,"" they're having a big sale.","On|that|website|""Everything|Shoes,""|they're|having|a|big|sale.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2934,296,3,Speaker B,"Oh, I know that site! Be careful, their return policy isn't great.","Oh,|I|know|that|site!|Be|careful,|their|return|policy|isn't|great.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2935,296,4,Speaker A,Really? Good to know. I’ll read the fine print this time.,Really?|Good|to|know.|I’ll|read|the|fine|print|this|time.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2936,296,5,Speaker B,Definitely do! Have you checked out their reviews?,Definitely|do!|Have|you|checked|out|their|reviews?,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2937,296,6,Speaker A,"Not yet, I got distracted by the sale price, haha.","Not|yet,|I|got|distracted|by|the|sale|price,|haha.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2938,296,7,Speaker B,"Haha, I understand. Always check the reviews first!","Haha,|I|understand.|Always|check|the|reviews|first!",EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2939,296,8,Speaker A,"Okay, you've convinced me. Reviews, then fine print. Thanks!","Okay,|you've|convinced|me.|Reviews,|then|fine|print.|Thanks!",EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2940,296,9,Speaker B,"No problem! Happy shopping, hopefully you find a good deal.","No|problem!|Happy|shopping,|hopefully|you|find|a|good|deal.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,online shopping
2941,297,0,Speaker A,"So, about that hiking trip we're planning...","So,|about|that|hiking|trip|we're|planning...",EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2942,297,1,Speaker B,Yes! I'm so excited! Have you decided on a trail yet?,Yes!|I'm|so|excited!|Have|you|decided|on|a|trail|yet?,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2943,297,2,Speaker A,"I was thinking of that one near the lake, the ""Mountain View"" trail.","I|was|thinking|of|that|one|near|the|lake,|the|""Mountain|View""|trail.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2944,297,3,Speaker B,"Oh, I've heard that's a good one! How difficult is it?","Oh,|I've|heard|that's|a|good|one!|How|difficult|is|it?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2945,297,4,Speaker A,"Moderately challenging, a few steep inclines but manageable.","Moderately|challenging,|a|few|steep|inclines|but|manageable.",EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2946,297,5,Speaker B,Perfect! What should we pack?,Perfect!|What|should|we|pack?,EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2947,297,6,Speaker A,"Plenty of water, snacks, sunscreen, and good hiking boots are a must.","Plenty|of|water,|snacks,|sunscreen,|and|good|hiking|boots|are|a|must.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2948,297,7,Speaker B,"Right, and maybe a first-aid kit just in case.","Right,|and|maybe|a|first-aid|kit|just|in|case.",EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2949,297,8,Speaker A,Absolutely! Let’s check the weather forecast before we go.,Absolutely!|Let’s|check|the|weather|forecast|before|we|go.,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2950,297,9,Speaker B,Sounds like a plan! I can't wait.,Sounds|like|a|plan!|I|can't|wait.,EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,hiking trip
2951,298,0,Speaker A,"Are you watching that new cooking show, ""Kitchen Chaos?""","Are|you|watching|that|new|cooking|show,|""Kitchen|Chaos?""",EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2952,298,1,Speaker B,Oh yeah! It's hilarious. The host is so over the top.,Oh|yeah!|It's|hilarious.|The|host|is|so|over|the|top.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2953,298,2,Speaker A,"I know, right? And the contestants are always messing something up.","I|know,|right?|And|the|contestants|are|always|messing|something|up.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2954,298,3,Speaker B,"It's like a train wreck, you can't look away.","It's|like|a|train|wreck,|you|can't|look|away.",EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2955,298,4,Speaker A,Have you tried any of the recipes they've featured?,Have|you|tried|any|of|the|recipes|they've|featured?,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2956,298,5,Speaker B,I tried the pasta dish last week. It was surprisingly good!,I|tried|the|pasta|dish|last|week.|It|was|surprisingly|good!,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2957,298,6,Speaker A,Really? Maybe I'll give it a shot. Which episode was it in?,Really?|Maybe|I'll|give|it|a|shot.|Which|episode|was|it|in?,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2958,298,7,Speaker B,"It was episode three, the one where everything went wrong with the dessert.","It|was|episode|three,|the|one|where|everything|went|wrong|with|the|dessert.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2959,298,8,Speaker A,"Haha, okay, I'll check it out. Thanks for the recommendation!","Haha,|okay,|I'll|check|it|out.|Thanks|for|the|recommendation!",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2960,298,9,Speaker B,"No problem! Enjoy the show, and the pasta!","No|problem!|Enjoy|the|show,|and|the|pasta!",EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking show
2961,299,0,Speaker A,¡Hola! ¿Qué tal tu experiencia con las compras en línea últimamente?,¡Hola!|¿Qué|tal|tu|experiencia|con|las|compras|en|línea|últimamente?,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2962,299,1,Speaker B,"¡Hola! Pues, la verdad es que cada vez compro más así. Es muy cómodo. ¿Y tú?","¡Hola!|Pues,|la|verdad|es|que|cada|vez|compro|más|así.|Es|muy|cómodo.|¿Y|tú?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2963,299,2,Speaker A,Totalmente de acuerdo. Pero a veces me da miedo la seguridad de los datos. ¿Has tenido algún problema?,Totalmente|de|acuerdo.|Pero|a|veces|me|da|miedo|la|seguridad|de|los|datos.|¿Has|tenido|algún|problema?,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2964,299,3,Speaker B,"Sí, una vez me intentaron estafar con una página falsa. Desde entonces, reviso muy bien la URL y busco opiniones antes de comprar.","Sí,|una|vez|me|intentaron|estafar|con|una|página|falsa.|Desde|entonces,|reviso|muy|bien|la|URL|y|busco|opiniones|antes|de|comprar.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2965,299,4,Speaker A,¡Qué susto! Voy a tener más cuidado. ¿Tienes alguna tienda online favorita?,¡Qué|susto!|Voy|a|tener|más|cuidado.|¿Tienes|alguna|tienda|online|favorita?,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2966,299,5,Speaker B,"Me gusta mucho ""Moda Fácil"" para ropa. Tienen buena calidad y envíos rápidos.","Me|gusta|mucho|""Moda|Fácil""|para|ropa.|Tienen|buena|calidad|y|envíos|rápidos.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2967,299,6,Speaker A,"¡Gracias por la recomendación! La revisaré. Yo suelo usar ""ElectroYa"" para electrónica.","¡Gracias|por|la|recomendación!|La|revisaré.|Yo|suelo|usar|""ElectroYa""|para|electrónica.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2968,299,7,Speaker B,¡Ah! Esa la conozco. ¡Muy buena!,¡Ah!|Esa|la|conozco.|¡Muy|buena!,ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,online shopping
2969,300,0,Speaker A,¡Hola! ¿Ya empezaste a planear las vacaciones de verano?,¡Hola!|¿Ya|empezaste|a|planear|las|vacaciones|de|verano?,ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2970,300,1,Speaker B,"¡Hola! Sí, estoy pensando en ir a la playa. ¿Tú qué tienes en mente?","¡Hola!|Sí,|estoy|pensando|en|ir|a|la|playa.|¿Tú|qué|tienes|en|mente?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2971,300,2,Speaker A,A mí me gustaría hacer una ruta por los pueblos blancos de Andalucía.,A|mí|me|gustaría|hacer|una|ruta|por|los|pueblos|blancos|de|Andalucía.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2972,300,3,Speaker B,¡Suena genial! ¿Ya tienes alguna idea de qué pueblos visitar?,¡Suena|genial!|¿Ya|tienes|alguna|idea|de|qué|pueblos|visitar?,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2973,300,4,Speaker A,"Sí, he estado mirando Ronda, Grazalema y Arcos de la Frontera.","Sí,|he|estado|mirando|Ronda,|Grazalema|y|Arcos|de|la|Frontera.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2974,300,5,Speaker B,¡Qué bonitos! Yo estuve en Ronda hace años y me encantó.,¡Qué|bonitos!|Yo|estuve|en|Ronda|hace|años|y|me|encantó.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2975,300,6,Speaker A,¿Reservaste los hoteles con mucha antelación?,¿Reservaste|los|hoteles|con|mucha|antelación?,ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2976,300,7,Speaker B,"Sí, para asegurar un buen precio y disponibilidad, sobre todo en temporada alta.","Sí,|para|asegurar|un|buen|precio|y|disponibilidad,|sobre|todo|en|temporada|alta.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2977,300,8,Speaker A,Buena idea. Voy a empezar a buscar ya mismo.,Buena|idea.|Voy|a|empezar|a|buscar|ya|mismo.,ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,vacation planning
2978,301,0,Speaker A,"¿Viste el último episodio del programa de cocina ""Sabores del Mundo""?","¿Viste|el|último|episodio|del|programa|de|cocina|""Sabores|del|Mundo""?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2979,301,1,Speaker B,¡Claro! Me encanta ese programa. ¿Qué prepararon esta vez?,¡Claro!|Me|encanta|ese|programa.|¿Qué|prepararon|esta|vez?,ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2980,301,2,Speaker A,"Cocinaron un plato tailandés espectacular, Pad Thai creo que se llamaba.","Cocinaron|un|plato|tailandés|espectacular,|Pad|Thai|creo|que|se|llamaba.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2981,301,3,Speaker B,"¡Ah, sí! Con fideos de arroz, gambas y cacahuates. ¿Te animaste a hacerlo?","¡Ah,|sí!|Con|fideos|de|arroz,|gambas|y|cacahuates.|¿Te|animaste|a|hacerlo?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2982,301,4,Speaker A,¡Todavía no! Pero tengo la receta apuntada. Parece un poco complicado.,¡Todavía|no!|Pero|tengo|la|receta|apuntada.|Parece|un|poco|complicado.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2983,301,5,Speaker B,"Sí, lleva muchos ingredientes, pero el resultado vale la pena.","Sí,|lleva|muchos|ingredientes,|pero|el|resultado|vale|la|pena.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2984,301,6,Speaker A,¿Cuál es tu programa de cocina favorito?,¿Cuál|es|tu|programa|de|cocina|favorito?,ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2985,301,7,Speaker B,"""Cocina con Alma"". Me gusta mucho la sencillez y la pasión del chef.","""Cocina|con|Alma"".|Me|gusta|mucho|la|sencillez|y|la|pasión|del|chef.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,cooking show
2986,302,0,Speaker A,"¡Hola! ¿Cómo está tu perro, Max?","¡Hola!|¿Cómo|está|tu|perro,|Max?",ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2987,302,1,Speaker B,"¡Hola! Max está muy bien, gracias. Un poco travieso, como siempre. ¿Y tu gato, Luna?","¡Hola!|Max|está|muy|bien,|gracias.|Un|poco|travieso,|como|siempre.|¿Y|tu|gato,|Luna?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2988,302,2,Speaker A,"Luna está tranquila, durmiendo al sol. ¿Lo llevas a pasear mucho a Max?","Luna|está|tranquila,|durmiendo|al|sol.|¿Lo|llevas|a|pasear|mucho|a|Max?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2989,302,3,Speaker B,"Sí, lo saco tres veces al día. Necesita quemar energía. ¿Y tú, cepillas mucho a Luna?","Sí,|lo|saco|tres|veces|al|día.|Necesita|quemar|energía.|¿Y|tú,|cepillas|mucho|a|Luna?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2990,302,4,Speaker A,"Sí, casi todos los días. Suelta mucho pelo. ¿Le das alguna vitamina a Max?","Sí,|casi|todos|los|días.|Suelta|mucho|pelo.|¿Le|das|alguna|vitamina|a|Max?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2991,302,5,Speaker B,"Sí, le doy unas pastillas para las articulaciones, porque ya está mayor.","Sí,|le|doy|unas|pastillas|para|las|articulaciones,|porque|ya|está|mayor.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2992,302,6,Speaker A,"Buena idea. A Luna le daré algo para el pelo, a ver si se reduce la caída.","Buena|idea.|A|Luna|le|daré|algo|para|el|pelo,|a|ver|si|se|reduce|la|caída.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2993,302,7,Speaker B,"¡Seguro que le va bien! ¡Y mucho cariño, que eso es lo más importante!","¡Seguro|que|le|va|bien!|¡Y|mucho|cariño,|que|eso|es|lo|más|importante!",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,pet care
2994,303,0,Speaker A,"Buenos días, señorita Pérez. Gracias por venir a la entrevista.","Buenos|días,|señorita|Pérez.|Gracias|por|venir|a|la|entrevista.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
2995,303,1,Speaker B,Buenos días. El placer es mío. Gracias por la oportunidad.,Buenos|días.|El|placer|es|mío.|Gracias|por|la|oportunidad.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
2996,303,2,Speaker A,"Cuénteme, ¿qué la atrajo de esta posición en nuestra empresa?","Cuénteme,|¿qué|la|atrajo|de|esta|posición|en|nuestra|empresa?",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
2997,303,3,Speaker B,Me atrajo el desafío que presenta y la reputación de innovación de la empresa.,Me|atrajo|el|desafío|que|presenta|y|la|reputación|de|innovación|de|la|empresa.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
2998,303,4,Speaker A,Muy bien. ¿Podría describir alguna experiencia laboral donde haya demostrado liderazgo?,Muy|bien.|¿Podría|describir|alguna|experiencia|laboral|donde|haya|demostrado|liderazgo?,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
2999,303,5,Speaker B,"Sí, en mi anterior trabajo lideré un equipo para implementar un nuevo sistema de gestión.","Sí,|en|mi|anterior|trabajo|lideré|un|equipo|para|implementar|un|nuevo|sistema|de|gestión.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
3000,303,6,Speaker A,Excelente. ¿Y cuáles son sus expectativas salariales?,Excelente.|¿Y|cuáles|son|sus|expectativas|salariales?,ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
3001,303,7,Speaker B,"Mi expectativa está entre 30.000 y 35.000 euros anuales, negociable según beneficios.","Mi|expectativa|está|entre|30.000|y|35.000|euros|anuales,|negociable|según|beneficios.",ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
3002,303,8,Speaker A,Entiendo. Nosotros la contactaremos en los próximos días.,Entiendo.|Nosotros|la|contactaremos|en|los|próximos|días.,ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
3003,303,9,Speaker B,Muchas gracias por su tiempo. Espero tener noticias suyas pronto.,Muchas|gracias|por|su|tiempo.|Espero|tener|noticias|suyas|pronto.,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,job interview
